group,RJ_pattern,resolution_time_sec
G5,Compile Error+Wrong Answer,3770
G5,Compile Error+Wrong Answer,3138
G5,Compile Error+Wrong Answer,2641
G5,Compile Error+Wrong Answer,391
G5,Compile Error+Wrong Answer,1652
G5,Compile Error+Wrong Answer,561
G5,Compile Error+Wrong Answer,593
G5,Compile Error+Wrong Answer,2521
G5,Compile Error+Wrong Answer,3892
G5,Compile Error+Wrong Answer,42399
G5,Compile Error+Wrong Answer,9319
G5,Compile Error+Wrong Answer,566
G5,Compile Error+Wrong Answer,6334
G5,Compile Error+Wrong Answer,521
G5,Compile Error+Wrong Answer,12950
G5,Compile Error+Wrong Answer,109
G5,Compile Error+Wrong Answer,3281
G5,Compile Error+Wrong Answer,630
G5,Compile Error+Wrong Answer,1399
G5,Compile Error+Wrong Answer,4395
G5,Compile Error+Wrong Answer,2997
G5,Compile Error+Wrong Answer,2474
G5,Compile Error+Wrong Answer,442
G5,Compile Error+Wrong Answer,191
G5,Compile Error+Wrong Answer,1450
G5,Compile Error+Wrong Answer,164
G5,Compile Error+Wrong Answer,1145
G5,Compile Error+Wrong Answer,226
G5,Compile Error+Wrong Answer,1141
G5,Compile Error+Wrong Answer,589
G5,Compile Error+Wrong Answer,2087
G5,Compile Error+Wrong Answer,8379
G5,Compile Error+Wrong Answer,465
G5,Compile Error+Wrong Answer,3082
G5,Compile Error+Wrong Answer,2684
G5,Compile Error+Wrong Answer,15189
G5,Compile Error+Wrong Answer,976
G5,Compile Error+Wrong Answer,1910
G5,Compile Error+Wrong Answer,698
G5,Compile Error+Wrong Answer,2010
G5,Compile Error+Wrong Answer,830
G5,Compile Error+Wrong Answer,296
G5,Compile Error+Wrong Answer,492
G5,Compile Error+Wrong Answer,971
G5,Compile Error+Wrong Answer,2249
G5,Compile Error+Wrong Answer,2357
G5,Compile Error+Wrong Answer,2019
G5,Compile Error+Wrong Answer,205
G5,Compile Error+Wrong Answer,107
G5,Compile Error+Wrong Answer,30656
G5,Compile Error+Wrong Answer,26933
G5,Compile Error+Wrong Answer,2212
G5,Compile Error+Wrong Answer,1737
G5,Compile Error+Wrong Answer,506
G5,Compile Error+Wrong Answer,201
G5,Compile Error+Wrong Answer,18074
G5,Compile Error+Wrong Answer,2221
G5,Compile Error+Wrong Answer,1173
G5,Compile Error+Wrong Answer,1817
G5,Compile Error+Wrong Answer,24549
G5,Compile Error+Wrong Answer,4984
G5,Compile Error+Wrong Answer,660
G5,Compile Error+Wrong Answer,128
G5,Compile Error+Wrong Answer,3132
G5,Compile Error+Wrong Answer,264
G5,Compile Error+Wrong Answer,302
G5,Compile Error+Wrong Answer,3228
G5,Compile Error+Wrong Answer,920
G5,Compile Error+Wrong Answer,766
G5,Compile Error+Wrong Answer,5387
G5,Compile Error+Wrong Answer,3170
G5,Compile Error+Wrong Answer,2123
G5,Compile Error+Wrong Answer,5044
G5,Compile Error+Wrong Answer,1205
G5,Compile Error+Wrong Answer,995
G5,Compile Error+Wrong Answer,302
G5,Compile Error+Wrong Answer,1085
G5,Compile Error+Wrong Answer,10276
G5,Compile Error+Wrong Answer,1267
G5,Compile Error+Wrong Answer,7436
G5,Compile Error+Wrong Answer,5033
G5,Compile Error+Wrong Answer,1335
G5,Compile Error+Wrong Answer,20157
G5,Compile Error+Wrong Answer,88
G5,Compile Error+Wrong Answer,2100
G5,Compile Error+Wrong Answer,95
G5,Compile Error+Wrong Answer,543
G5,Compile Error+Wrong Answer,721
G5,Compile Error+Wrong Answer,570
G5,Compile Error+Wrong Answer,6606
G5,Compile Error+Wrong Answer,4858
G5,Compile Error+Wrong Answer,1773
G5,Compile Error+Wrong Answer,92
G5,Compile Error+Wrong Answer,1377
G5,Compile Error+Wrong Answer,98
G5,Compile Error+Wrong Answer,230
G5,Compile Error+Wrong Answer,212
G5,Compile Error+Wrong Answer,15168
G5,Compile Error+Wrong Answer,1476
G5,Compile Error+Wrong Answer,955
G5,Compile Error+Wrong Answer,2164
G5,Compile Error+Wrong Answer,1238
G5,Compile Error+Wrong Answer,515
G5,Compile Error+Wrong Answer,2859
G5,Compile Error+Wrong Answer,1233
G5,Compile Error+Wrong Answer,1913
G5,Compile Error+Wrong Answer,1745
G5,Compile Error+Wrong Answer,450
G5,Compile Error+Wrong Answer,9929
G5,Compile Error+Wrong Answer,5855
G5,Compile Error+Wrong Answer,432
G5,Compile Error+Wrong Answer,121
G5,Compile Error+Wrong Answer,15985
G5,Compile Error+Wrong Answer,860
G5,Compile Error+Wrong Answer,7727
G5,Compile Error+Wrong Answer,1273
G5,Compile Error+Wrong Answer,1937
G5,Compile Error+Wrong Answer,453
G5,Compile Error+Wrong Answer,171
G5,Compile Error+Wrong Answer,555
G5,Compile Error+Wrong Answer,361
G5,Compile Error+Wrong Answer,1606
G5,Compile Error+Wrong Answer,2041
G5,Compile Error+Wrong Answer,2735
G5,Compile Error+Wrong Answer,1068
G5,Compile Error+Wrong Answer,916
G5,Compile Error+Wrong Answer,4799
G5,Compile Error+Wrong Answer,4088
G5,Compile Error+Wrong Answer,591
G5,Compile Error+Wrong Answer,10890
G5,Compile Error+Wrong Answer,3790
G5,Compile Error+Wrong Answer,433
G5,Compile Error+Wrong Answer,224
G5,Compile Error+Wrong Answer,6017
G5,Compile Error+Wrong Answer,1140
G5,Compile Error+Wrong Answer,176
G5,Compile Error+Wrong Answer,864
G5,Compile Error+Wrong Answer,5989
G5,Compile Error+Wrong Answer,317
G5,Compile Error+Wrong Answer,7305
G5,Compile Error+Wrong Answer,322
G5,Compile Error+Wrong Answer,77
G5,Compile Error+Wrong Answer,1690
G5,Compile Error+Wrong Answer,601
G5,Compile Error+Wrong Answer,333
G5,Compile Error+Wrong Answer,295
G5,Compile Error+Wrong Answer,2257
G5,Compile Error+Wrong Answer,217
G5,Compile Error+Wrong Answer,280
G5,Compile Error+Wrong Answer,372
G5,Compile Error+Wrong Answer,1204
G5,Compile Error+Wrong Answer,179
G5,Compile Error+Wrong Answer,31178
G5,Compile Error+Wrong Answer,5668
G5,Compile Error+Wrong Answer,643
G5,Compile Error+Wrong Answer,28433
G5,Compile Error+Wrong Answer,367
G5,Compile Error+Wrong Answer,4179
G5,Compile Error+Wrong Answer,7102
G5,Compile Error+Wrong Answer,620
G5,Compile Error+Wrong Answer,4790
G5,Compile Error+Wrong Answer,1568
G5,Compile Error+Wrong Answer,467
G5,Compile Error+Wrong Answer,3356
G5,Compile Error+Wrong Answer,298
G5,Compile Error+Wrong Answer,2028
G5,Compile Error+Wrong Answer,1755
G5,Compile Error+Wrong Answer,2557
G5,Compile Error+Wrong Answer,8184
G5,Compile Error+Wrong Answer,265
G5,Compile Error+Wrong Answer,8664
G5,Compile Error+Wrong Answer,3797
G5,Compile Error+Wrong Answer,3204
G5,Compile Error+Wrong Answer,1258
G5,Compile Error+Wrong Answer,1205
G5,Compile Error+Wrong Answer,99
G5,Compile Error+Wrong Answer,1764
G5,Compile Error+Wrong Answer,963
G5,Compile Error+Wrong Answer,1023
G5,Compile Error+Wrong Answer,1840
G5,Compile Error+Wrong Answer,4381
G5,Compile Error+Wrong Answer,25052
G5,Compile Error+Wrong Answer,693
G5,Compile Error+Wrong Answer,2573
G5,Compile Error+Wrong Answer,577
G5,Compile Error+Wrong Answer,2818
G5,Compile Error+Wrong Answer,1927
G5,Compile Error+Wrong Answer,486
G5,Compile Error+Wrong Answer,2333
G5,Compile Error+Wrong Answer,533
G5,Compile Error+Wrong Answer,6600
G5,Compile Error+Wrong Answer,1266
G5,Compile Error+Wrong Answer,276
G5,Compile Error+Wrong Answer,3704
G5,Compile Error+Wrong Answer,263
G5,Compile Error+Wrong Answer,8803
G5,Compile Error+Wrong Answer,3289
G5,Compile Error+Wrong Answer,2478
G5,Compile Error+Wrong Answer,1694
G5,Runtime Error,875
G5,Runtime Error,23
G5,Runtime Error,285
G5,Runtime Error,968
G5,Runtime Error,394
G5,Runtime Error,212
G5,Runtime Error,772
G5,Runtime Error,836
G5,Runtime Error,249
G5,Runtime Error,128
G5,Runtime Error,123
G5,Runtime Error,139
G5,Runtime Error,145
G5,Runtime Error,4429
G5,Runtime Error,933
G5,Runtime Error,129
G5,Runtime Error,2834
G5,Runtime Error,404
G5,Runtime Error,563
G5,Runtime Error,1132
G5,Runtime Error,2553
G5,Runtime Error,197
G5,Runtime Error,39779
G5,Runtime Error,57
G5,Runtime Error,759
G5,Runtime Error,617
G5,Runtime Error,255
G5,Runtime Error,8811
G5,Runtime Error,942
G5,Runtime Error,494
G5,Runtime Error,310
G5,Runtime Error,2099
G5,Runtime Error,20399
G5,Runtime Error,2271
G5,Runtime Error,33
G5,Runtime Error,529
G5,Runtime Error,1354
G5,Runtime Error,138
G5,Runtime Error,488
G5,Runtime Error,461
G5,Runtime Error,270
G5,Runtime Error,260
G5,Runtime Error,2052
G5,Runtime Error,281
G5,Runtime Error,120
G5,Runtime Error,1428
G5,Runtime Error,483
G5,Runtime Error,432
G5,Runtime Error,488
G5,Runtime Error,8045
G5,Runtime Error,321
G5,Runtime Error,1583
G5,Runtime Error,2163
G5,Runtime Error,1927
G5,Runtime Error,979
G5,Runtime Error,1307
G5,Runtime Error,122
G5,Runtime Error,364
G5,Runtime Error,27
G5,Runtime Error,207
G5,Runtime Error,132
G5,Runtime Error,98
G5,Runtime Error,435
G5,Runtime Error,454
G5,Runtime Error,198
G5,Runtime Error,2302
G5,Runtime Error,123
G5,Runtime Error,159
G5,Runtime Error,172
G5,Runtime Error,8976
G5,Runtime Error,138
G5,Runtime Error,173
G5,Runtime Error,3283
G5,Runtime Error,60
G5,Runtime Error,6008
G5,Runtime Error,1208
G5,Runtime Error,20942
G5,Runtime Error,63
G5,Runtime Error,244
G5,Runtime Error,30652
G5,Runtime Error,719
G5,Runtime Error,87
G5,Runtime Error,1259
G5,Runtime Error,2029
G5,Runtime Error,18941
G5,Runtime Error,1003
G5,Runtime Error,57
G5,Runtime Error,211
G5,Runtime Error,14981
G5,Runtime Error,40
G5,Runtime Error,111
G5,Runtime Error,736
G5,Runtime Error,76
G5,Runtime Error,622
G5,Runtime Error,144
G5,Runtime Error,239
G5,Runtime Error,387
G5,Runtime Error,5841
G5,Runtime Error,26
G5,Runtime Error,564
G5,Runtime Error,72
G5,Runtime Error,496
G5,Runtime Error,111
G5,Runtime Error,272
G5,Runtime Error,366
G5,Runtime Error,75
G5,Runtime Error,700
G5,Runtime Error,263
G5,Runtime Error,200
G5,Runtime Error,45
G5,Runtime Error,264
G5,Runtime Error,43
G5,Runtime Error,213
G5,Runtime Error,707
G5,Runtime Error,145
G5,Runtime Error,89
G5,Runtime Error,135
G5,Runtime Error,148
G5,Runtime Error,165
G5,Runtime Error,29
G5,Runtime Error,710
G5,Runtime Error,33348
G5,Runtime Error,487
G5,Runtime Error,577
G5,Runtime Error,1094
G5,Runtime Error,229
G5,Runtime Error,70
G5,Runtime Error,190
G5,Runtime Error,360
G5,Runtime Error,221
G5,Runtime Error,544
G5,Runtime Error,124
G5,Runtime Error,938
G5,Runtime Error,782
G5,Runtime Error,10228
G5,Runtime Error,616
G5,Runtime Error,1008
G5,Runtime Error,181
G5,Runtime Error,1182
G5,Runtime Error,938
G5,Runtime Error,1772
G5,Runtime Error,5319
G5,Runtime Error,3240
G5,Runtime Error,358
G5,Runtime Error,28019
G5,Runtime Error,825
G5,Runtime Error,1114
G5,Runtime Error,6913
G5,Runtime Error,2727
G5,Runtime Error,2188
G5,Runtime Error,4024
G5,Runtime Error,17
G5,Runtime Error,6283
G5,Runtime Error,1648
G5,Runtime Error,932
G5,Runtime Error,1504
G5,Runtime Error,2449
G5,Runtime Error,130
G5,Runtime Error,341
G5,Runtime Error,1456
G5,Runtime Error,2937
G5,Runtime Error,246
G5,Runtime Error,1742
G5,Runtime Error,10516
G5,Runtime Error,2125
G5,Runtime Error,983
G5,Runtime Error,24
G5,Runtime Error,4102
G5,Runtime Error,174
G5,Runtime Error,597
G5,Runtime Error,1108
G5,Runtime Error,2703
G5,Runtime Error,23
G5,Runtime Error,523
G5,Runtime Error,40912
G5,Runtime Error,1580
G5,Runtime Error,643
G5,Runtime Error,230
G5,Runtime Error,234
G5,Runtime Error,41254
G5,Runtime Error,42647
G5,Runtime Error,858
G5,Runtime Error,2173
G5,Runtime Error,1675
G5,Runtime Error,4661
G5,Runtime Error,87
G5,Runtime Error,66
G5,Runtime Error,539
G5,Runtime Error,4742
G5,Runtime Error,15432
G5,Runtime Error,6454
G5,Runtime Error,1894
G5,Runtime Error,1097
G5,Runtime Error,102
G5,Runtime Error,1326
G5,Runtime Error,39635
G5,Runtime Error,4950
G5,Runtime Error,12689
G5,Runtime Error,978
G5,Runtime Error,125
G5,Runtime Error,31204
G5,Runtime Error,75
G5,Runtime Error,174
G5,Runtime Error,377
G5,Runtime Error,21405
G5,Runtime Error,77
G5,Runtime Error,268
G5,Runtime Error,3246
G5,Runtime Error,816
G5,Runtime Error,1802
G5,Runtime Error,793
G5,Runtime Error,4069
G5,Runtime Error,483
G5,Runtime Error,1118
G5,Runtime Error,2255
G5,Runtime Error,474
G5,Runtime Error,2353
G5,Runtime Error,8456
G5,Runtime Error,237
G5,Runtime Error,1390
G5,Runtime Error,281
G5,Runtime Error,13957
G5,Runtime Error,946
G5,Runtime Error,4773
G5,Runtime Error,1934
G5,Runtime Error,2846
G5,Runtime Error,731
G5,Runtime Error,38
G5,Runtime Error,134
G5,Runtime Error,180
G5,Runtime Error,222
G5,Runtime Error,6506
G5,Runtime Error,1193
G5,Runtime Error,141
G5,Runtime Error,118
G5,Runtime Error,374
G5,Runtime Error,264
G5,Runtime Error,234
G5,Runtime Error,1440
G5,Runtime Error,2402
G5,Runtime Error,1229
G5,Runtime Error,1094
G5,Runtime Error,38637
G5,Runtime Error,69
G5,Runtime Error,871
G5,Runtime Error,1938
G5,Runtime Error,17671
G5,Runtime Error,45
G5,Runtime Error,1418
G5,Runtime Error,147
G5,Runtime Error,94
G5,Runtime Error,54
G5,Runtime Error,367
G5,Runtime Error,477
G5,Runtime Error,153
G5,Runtime Error,364
G5,Runtime Error,380
G5,Runtime Error,157
G5,Runtime Error,102
G5,Runtime Error,347
G5,Runtime Error,951
G5,Runtime Error,496
G5,Runtime Error,429
G5,Runtime Error,98
G5,Runtime Error,199
G5,Runtime Error,214
G5,Runtime Error,176
G5,Runtime Error,311
G5,Runtime Error,992
G5,Runtime Error,393
G5,Runtime Error,66
G5,Runtime Error,17
G5,Runtime Error,722
G5,Runtime Error,11235
G5,Runtime Error,1323
G5,Runtime Error,1005
G5,Runtime Error,283
G5,Runtime Error,106
G5,Runtime Error,34
G5,Runtime Error,796
G5,Runtime Error,733
G5,Runtime Error,61
G5,Runtime Error,134
G5,Runtime Error,446
G5,Runtime Error,38547
G5,Runtime Error,188
G5,Runtime Error,216
G5,Runtime Error,143
G5,Runtime Error,886
G5,Runtime Error,66
G5,Runtime Error,877
G5,Runtime Error,12682
G5,Runtime Error,278
G5,Runtime Error,94
G5,Runtime Error,9132
G5,Runtime Error,365
G5,Runtime Error,306
G5,Runtime Error,167
G5,Runtime Error,851
G5,Runtime Error,129
G5,Runtime Error,180
G5,Runtime Error,366
G5,Runtime Error,42
G5,Runtime Error,2867
G5,Runtime Error,419
G5,Runtime Error,540
G5,Runtime Error,706
G5,Runtime Error,134
G5,Runtime Error,200
G5,Runtime Error,88
G5,Runtime Error,212
G5,Runtime Error,241
G5,Runtime Error,191
G5,Runtime Error,1361
G5,Runtime Error,28
G5,Runtime Error,173
G5,Runtime Error,1142
G5,Runtime Error,488
G5,Runtime Error,598
G5,Runtime Error,842
G5,Runtime Error,242
G5,Runtime Error,213
G5,Runtime Error,124
G5,Runtime Error,890
G5,Runtime Error,408
G5,Runtime Error,921
G5,Runtime Error,17744
G5,Runtime Error,929
G5,Runtime Error,2436
G5,Runtime Error,110
G5,Runtime Error,549
G5,Runtime Error,7237
G5,Runtime Error,123
G5,Runtime Error,322
G5,Runtime Error,136
G5,Runtime Error,150
G5,Runtime Error,34
G5,Runtime Error,138
G5,Runtime Error,150
G5,Runtime Error,467
G5,Runtime Error,480
G5,Runtime Error,254
G5,Runtime Error,1321
G5,Runtime Error,25412
G5,Runtime Error,38
G5,Runtime Error,911
G5,Runtime Error,218
G5,Runtime Error,639
G5,Runtime Error,2945
G5,Runtime Error,67
G5,Runtime Error,745
G5,Runtime Error,259
G5,Runtime Error,294
G5,Runtime Error,123
G5,Runtime Error,284
G5,Runtime Error,84
G5,Runtime Error,260
G5,Runtime Error,523
G5,Runtime Error,123
G5,Runtime Error,503
G5,Runtime Error,254
G5,Runtime Error,467
G5,Runtime Error,671
G5,Runtime Error,105
G5,Runtime Error,709
G5,Runtime Error,225
G5,Runtime Error,312
G5,Runtime Error,229
G5,Runtime Error,366
G5,Runtime Error,42
G5,Runtime Error,339
G5,Runtime Error,16087
G5,Runtime Error,374
G5,Runtime Error,881
G5,Runtime Error,3006
G5,Runtime Error,1476
G5,Runtime Error,117
G5,Runtime Error,3027
G5,Runtime Error,12087
G5,Runtime Error,259
G5,Runtime Error,3496
G5,Runtime Error,2464
G5,Runtime Error,881
G5,Runtime Error,88
G5,Runtime Error,73
G5,Runtime Error,26
G5,Runtime Error,342
G5,Runtime Error,118
G5,Runtime Error,112
G5,Runtime Error,4894
G5,Runtime Error,115
G5,Runtime Error,501
G5,Runtime Error,5002
G5,Runtime Error,142
G5,Runtime Error,31
G5,Runtime Error,597
G5,Runtime Error,53
G5,Runtime Error,66
G5,Runtime Error,143
G5,Runtime Error,112
G5,Runtime Error,700
G5,Runtime Error,136
G5,Runtime Error,92
G5,Runtime Error,44
G5,Runtime Error,117
G5,Runtime Error,340
G5,Runtime Error,7205
G5,Runtime Error,709
G5,Runtime Error,30
G5,Runtime Error,126
G5,Runtime Error,123
G5,Runtime Error,39
G5,Runtime Error,377
G5,Runtime Error,72
G5,Runtime Error,1188
G5,Runtime Error,35
G5,Runtime Error,23
G5,Runtime Error,463
G5,Runtime Error,27
G5,Runtime Error,35
G5,Runtime Error,71
G5,Runtime Error,120
G5,Runtime Error,51
G5,Runtime Error,95
G5,Runtime Error,386
G5,Runtime Error,153
G5,Runtime Error,149
G5,Runtime Error,60
G5,Runtime Error,121
G5,Runtime Error,49
G5,Runtime Error,64
G5,Runtime Error,102
G5,Runtime Error,42
G5,Runtime Error,54
G5,Runtime Error,329
G5,Runtime Error,45
G5,Runtime Error,154
G5,Runtime Error,3242
G5,Runtime Error,590
G5,Runtime Error,18
G5,Runtime Error,243
G5,Runtime Error,431
G5,Runtime Error,143
G5,Runtime Error,63
G5,Runtime Error,478
G5,Runtime Error,125
G5,Runtime Error,24
G5,Runtime Error,412
G5,Runtime Error,257
G5,Runtime Error,26
G5,Runtime Error,2131
G5,Runtime Error,34
G5,Runtime Error,1874
G5,Runtime Error,149
G5,Runtime Error,939
G5,Runtime Error,232
G5,Runtime Error,353
G5,Runtime Error,62
G5,Runtime Error,124
G5,Runtime Error,42
G5,Runtime Error,8099
G5,Runtime Error,2247
G5,Runtime Error,110
G5,Runtime Error,329
G5,Runtime Error,270
G5,Runtime Error,251
G5,Runtime Error,858
G5,Runtime Error,3646
G5,Runtime Error,1247
G5,Runtime Error,385
G5,Runtime Error,41
G5,Runtime Error,1340
G5,Runtime Error,39
G5,Runtime Error,272
G5,Runtime Error,35
G5,Runtime Error,4037
G5,Runtime Error,502
G5,Runtime Error,323
G5,Runtime Error,158
G5,Runtime Error,293
G5,Runtime Error,29451
G5,Runtime Error,888
G5,Runtime Error,479
G5,Runtime Error,287
G5,Runtime Error,62
G5,Runtime Error,74
G5,Runtime Error,699
G5,Runtime Error,1507
G5,Runtime Error,1244
G5,Runtime Error,367
G5,Runtime Error,176
G5,Runtime Error,825
G5,Runtime Error,79
G5,Runtime Error,1213
G5,Runtime Error,748
G5,Runtime Error,1042
G5,Runtime Error,245
G5,Runtime Error,934
G5,Runtime Error,193
G5,Runtime Error,14568
G5,Runtime Error,2589
G5,Runtime Error,317
G5,Runtime Error,345
G5,Runtime Error,84
G5,Runtime Error,90
G5,Runtime Error,2953
G5,Runtime Error,168
G5,Runtime Error,35
G5,Runtime Error,725
G5,Runtime Error,758
G5,Runtime Error,25
G5,Runtime Error,297
G5,Runtime Error,59
G5,Runtime Error,6336
G5,Runtime Error,5634
G5,Runtime Error,129
G5,Runtime Error,1138
G5,Runtime Error,437
G5,Runtime Error,666
G5,Runtime Error,693
G5,Runtime Error,5374
G5,Runtime Error,79
G5,Runtime Error,446
G5,Runtime Error,157
G5,Runtime Error,307
G5,Runtime Error,81
G5,Runtime Error,898
G5,Runtime Error,54
G5,Runtime Error,196
G5,Runtime Error,4809
G5,Runtime Error,10
G5,Runtime Error,1641
G5,Runtime Error,70
G5,Runtime Error,5435
G5,Runtime Error,93
G5,Runtime Error,47
G5,Runtime Error,64
G5,Runtime Error,414
G5,Runtime Error,1196
G5,Runtime Error,1233
G5,Runtime Error,3022
G5,Runtime Error,1375
G5,Runtime Error,66
G5,Runtime Error,14643
G5,Runtime Error,957
G5,Runtime Error,1252
G5,Runtime Error,177
G5,Runtime Error,243
G5,Runtime Error,868
G5,Runtime Error,31
G5,Runtime Error,543
G5,Runtime Error,1199
G5,Runtime Error,231
G5,Runtime Error,122
G5,Runtime Error,548
G5,Runtime Error,15242
G5,Runtime Error,349
G5,Runtime Error,483
G5,Runtime Error,12039
G5,Runtime Error,138
G5,Runtime Error,1188
G5,Runtime Error,404
G5,Runtime Error,49
G5,Runtime Error,129
G5,Runtime Error,19
G5,Runtime Error,60
G5,Runtime Error,177
G5,Runtime Error,517
G5,Runtime Error,4646
G5,Runtime Error,362
G5,Runtime Error,555
G5,Runtime Error,221
G5,Runtime Error,37
G5,Runtime Error,463
G5,Runtime Error,723
G5,Runtime Error,426
G5,Runtime Error,952
G5,Runtime Error,96
G5,Runtime Error,728
G5,Runtime Error,330
G5,Runtime Error,5652
G5,Runtime Error,1157
G5,Runtime Error,1664
G5,Runtime Error,347
G5,Runtime Error,238
G5,Runtime Error,2767
G5,Runtime Error,235
G5,Runtime Error,2533
G5,Runtime Error,305
G5,Runtime Error,1220
G5,Runtime Error,195
G5,Runtime Error,778
G5,Runtime Error,1154
G5,Runtime Error,926
G5,Runtime Error,263
G5,Runtime Error,590
G5,Runtime Error,420
G5,Runtime Error,259
G5,Runtime Error,560
