group,RJ_pattern,resolution_time_sec
G6,Compile Error+Runtime Error+Wrong Answer,1906
G6,Compile Error+Runtime Error+Wrong Answer,5385
G6,Compile Error+Runtime Error+Wrong Answer,7513
G6,Compile Error+Runtime Error+Wrong Answer,376
G6,Compile Error+Runtime Error+Wrong Answer,2775
G6,Compile Error+Runtime Error+Wrong Answer,2097
G6,Compile Error+Runtime Error+Wrong Answer,114
G6,Compile Error+Runtime Error+Wrong Answer,822
G6,Compile Error+Runtime Error+Wrong Answer,1119
G6,Compile Error+Runtime Error+Wrong Answer,11592
G6,Compile Error+Runtime Error+Wrong Answer,2475
G6,Compile Error+Runtime Error+Wrong Answer,1713
G6,Compile Error+Runtime Error+Wrong Answer,5153
G6,Compile Error+Runtime Error+Wrong Answer,10773
G6,Compile Error+Runtime Error+Wrong Answer,28111
G6,Compile Error+Runtime Error+Wrong Answer,1556
G6,Compile Error+Runtime Error+Wrong Answer,2056
G6,Compile Error+Runtime Error+Wrong Answer,10023
G6,Compile Error+Runtime Error+Wrong Answer,1790
G6,Compile Error+Runtime Error+Wrong Answer,5573
G6,Compile Error+Runtime Error+Wrong Answer,33126
G6,Compile Error+Runtime Error+Wrong Answer,13279
G6,Compile Error+Runtime Error+Wrong Answer,7368
G6,Compile Error+Runtime Error+Wrong Answer,9863
G6,Compile Error+Runtime Error+Wrong Answer,15866
G6,Compile Error+Runtime Error+Wrong Answer,1546
G6,Compile Error+Runtime Error+Wrong Answer,8635
G6,Compile Error+Runtime Error+Wrong Answer,12012
G6,Compile Error+Runtime Error+Wrong Answer,15567
G6,Compile Error+Runtime Error+Wrong Answer,6273
G6,Compile Error+Runtime Error+Wrong Answer,17632
G6,Compile Error+Runtime Error+Wrong Answer,8293
G6,Compile Error+Runtime Error+Wrong Answer,8441
G6,Compile Error+Runtime Error+Wrong Answer,3607
G6,Compile Error+Runtime Error+Wrong Answer,30954
G6,Compile Error+Runtime Error+Wrong Answer,4236
G6,Compile Error+Runtime Error+Wrong Answer,5065
G6,Compile Error+Runtime Error+Wrong Answer,14378
G6,Compile Error+Runtime Error+Wrong Answer,16860
G6,Compile Error+Runtime Error+Wrong Answer,3647
G6,Compile Error+Runtime Error+Wrong Answer,2244
G6,Compile Error+Runtime Error+Wrong Answer,685
G6,Compile Error+Runtime Error+Wrong Answer,856
G6,Compile Error+Runtime Error+Wrong Answer,2063
G6,Compile Error+Runtime Error+Wrong Answer,1502
G6,Compile Error+Runtime Error+Wrong Answer,2806
G6,Compile Error+Runtime Error+Wrong Answer,6158
G6,Compile Error+Runtime Error+Wrong Answer,2962
G6,Compile Error+Runtime Error+Wrong Answer,13681
G6,Compile Error+Runtime Error+Wrong Answer,15568
G6,Compile Error+Runtime Error+Wrong Answer,1660
G6,Compile Error+Runtime Error+Wrong Answer,1361
G6,Compile Error+Runtime Error+Wrong Answer,5394
G6,Compile Error+Runtime Error+Wrong Answer,2721
G6,Compile Error+Runtime Error+Wrong Answer,6543
G6,Compile Error+Runtime Error+Wrong Answer,1308
G6,Compile Error+Runtime Error+Wrong Answer,2850
G6,Compile Error+Runtime Error+Wrong Answer,24866
G6,Compile Error+Runtime Error+Wrong Answer,3991
G6,Compile Error+Runtime Error+Wrong Answer,8655
G6,Compile Error+Runtime Error+Wrong Answer,1889
G6,Compile Error+Runtime Error+Wrong Answer,2312
G6,Compile Error+Runtime Error+Wrong Answer,2761
G6,Compile Error+Runtime Error+Wrong Answer,21753
G6,Compile Error+Runtime Error+Wrong Answer,1731
G6,Compile Error+Runtime Error+Wrong Answer,6712
G6,Compile Error+Runtime Error+Wrong Answer,1168
G6,Compile Error+Runtime Error+Wrong Answer,2015
G6,Compile Error+Runtime Error+Wrong Answer,3904
G6,Compile Error+Runtime Error+Wrong Answer,6512
G6,Compile Error+Runtime Error+Wrong Answer,14763
G6,Compile Error+Runtime Error+Wrong Answer,2627
G6,Compile Error+Runtime Error+Wrong Answer,150
G6,Compile Error+Runtime Error+Wrong Answer,41248
G6,Compile Error+Runtime Error+Wrong Answer,901
G6,Compile Error+Runtime Error+Wrong Answer,10632
G6,Compile Error+Runtime Error+Wrong Answer,4857
G6,Compile Error+Runtime Error+Wrong Answer,39655
G6,Compile Error+Runtime Error+Wrong Answer,338
G6,Compile Error+Runtime Error+Wrong Answer,1941
G6,Compile Error+Runtime Error+Wrong Answer,400
G6,Compile Error+Runtime Error+Wrong Answer,6023
G6,Compile Error+Runtime Error+Wrong Answer,4204
G6,Compile Error+Runtime Error+Wrong Answer,280
G6,Compile Error+Runtime Error+Wrong Answer,43188
G6,Compile Error+Runtime Error+Wrong Answer,1790
G6,Compile Error+Runtime Error+Wrong Answer,2859
G6,Compile Error+Runtime Error+Wrong Answer,4012
G6,Compile Error+Runtime Error+Wrong Answer,402
G6,Compile Error+Runtime Error+Wrong Answer,310
G6,Compile Error+Runtime Error+Wrong Answer,5387
G6,Compile Error+Runtime Error+Wrong Answer,2133
G6,Compile Error+Runtime Error+Wrong Answer,748
G6,Compile Error+Runtime Error+Wrong Answer,11540
G6,Compile Error+Runtime Error+Wrong Answer,2651
G6,Compile Error+Runtime Error+Wrong Answer,1610
G6,Compile Error+Runtime Error+Wrong Answer,232
G6,Compile Error+Runtime Error+Wrong Answer,1937
G6,Compile Error+Runtime Error+Wrong Answer,452
G6,Compile Error+Runtime Error+Wrong Answer,1248
G6,Compile Error+Runtime Error+Wrong Answer,4631
G6,Compile Error+Runtime Error+Wrong Answer,422
G6,Compile Error+Runtime Error+Wrong Answer,11463
G6,Compile Error+Runtime Error+Wrong Answer,1053
G6,Compile Error+Runtime Error+Wrong Answer,11867
G6,Compile Error+Runtime Error+Wrong Answer,3344
G6,Compile Error+Runtime Error+Wrong Answer,1922
G6,Compile Error+Runtime Error+Wrong Answer,13003
G6,Compile Error+Runtime Error+Wrong Answer,3634
G6,Compile Error+Runtime Error+Wrong Answer,36710
G6,Compile Error+Runtime Error+Wrong Answer,1856
G6,Compile Error+Runtime Error+Wrong Answer,441
G6,Compile Error+Runtime Error+Wrong Answer,3916
G6,Compile Error+Runtime Error+Wrong Answer,1703
G6,Compile Error+Runtime Error+Wrong Answer,7897
G6,Compile Error+Runtime Error+Wrong Answer,22310
G6,Compile Error+Runtime Error+Wrong Answer,2029
G6,Compile Error+Runtime Error+Wrong Answer,2543
G6,Compile Error+Runtime Error+Wrong Answer,3121
G6,Compile Error+Runtime Error+Wrong Answer,6044
G6,Compile Error+Runtime Error+Wrong Answer,3982
G6,Compile Error+Runtime Error+Wrong Answer,11898
G6,Compile Error+Runtime Error+Wrong Answer,969
G6,Compile Error+Runtime Error+Wrong Answer,465
G6,Compile Error+Runtime Error+Wrong Answer,7961
G6,Compile Error+Runtime Error+Wrong Answer,3165
G6,Compile Error+Runtime Error+Wrong Answer,572
G6,Compile Error+Runtime Error+Wrong Answer,1186
G6,Compile Error+Runtime Error+Wrong Answer,635
G6,Compile Error+Runtime Error+Wrong Answer,2966
G6,Compile Error+Runtime Error+Wrong Answer,40953
G6,Compile Error+Runtime Error+Wrong Answer,1301
G6,Compile Error+Runtime Error+Wrong Answer,4485
G6,Compile Error+Runtime Error+Wrong Answer,531
G6,Compile Error+Runtime Error+Wrong Answer,4445
G6,Compile Error+Runtime Error+Wrong Answer,3834
G6,Compile Error+Runtime Error+Wrong Answer,2610
G6,Compile Error+Runtime Error+Wrong Answer,1731
G6,Compile Error+Runtime Error+Wrong Answer,2846
G6,Compile Error+Runtime Error+Wrong Answer,4097
G6,Compile Error+Runtime Error+Wrong Answer,6069
G6,Compile Error+Runtime Error+Wrong Answer,11841
G6,Compile Error+Runtime Error+Wrong Answer,4040
G6,Compile Error+Runtime Error+Wrong Answer,10780
G6,Compile Error+Runtime Error+Wrong Answer,1192
G6,Compile Error+Runtime Error+Wrong Answer,6261
G6,Compile Error+Runtime Error+Wrong Answer,7535
G6,Compile Error+Runtime Error+Wrong Answer,38892
G6,Compile Error+Runtime Error+Wrong Answer,505
G6,Compile Error+Runtime Error+Wrong Answer,803
G6,Compile Error+Runtime Error+Wrong Answer,1444
G6,Compile Error+Runtime Error+Wrong Answer,1051
G6,Compile Error+Runtime Error+Wrong Answer,10638
G6,Compile Error+Runtime Error+Wrong Answer,422
G6,Compile Error+Runtime Error+Wrong Answer,31367
G6,Compile Error+Runtime Error+Wrong Answer,8688
G6,Compile Error+Runtime Error+Wrong Answer,34209
G6,Compile Error+Runtime Error+Wrong Answer,285
G6,Compile Error+Runtime Error+Wrong Answer,1708
G6,Compile Error+Runtime Error+Wrong Answer,2876
G6,Compile Error+Runtime Error+Wrong Answer,11485
G6,Compile Error+Runtime Error+Wrong Answer,1499
G6,Compile Error+Runtime Error+Wrong Answer,5238
G6,Compile Error+Runtime Error+Wrong Answer,698
G6,Compile Error+Runtime Error+Wrong Answer,4632
G6,Compile Error+Runtime Error+Wrong Answer,568
G6,Compile Error+Runtime Error+Wrong Answer,12766
G6,Compile Error+Runtime Error+Wrong Answer,37152
G6,Compile Error+Runtime Error+Wrong Answer,2889
G6,Compile Error+Runtime Error+Wrong Answer,2081
G6,Compile Error+Runtime Error+Wrong Answer,920
G6,Compile Error+Runtime Error+Wrong Answer,2771
G6,Compile Error+Runtime Error+Wrong Answer,2769
G6,Compile Error+Runtime Error+Wrong Answer,25781
G6,Compile Error+Runtime Error+Wrong Answer,843
G6,Compile Error+Runtime Error+Wrong Answer,26949
G6,Compile Error+Runtime Error+Wrong Answer,2893
G6,Compile Error+Runtime Error+Wrong Answer,1413
G6,Compile Error+Runtime Error+Wrong Answer,20200
G6,Compile Error+Time Limit Exceeded,503
G6,Compile Error+Time Limit Exceeded,16527
G6,Compile Error+Time Limit Exceeded,880
G6,Compile Error+Time Limit Exceeded,1398
G6,Compile Error+Time Limit Exceeded,825
G6,Compile Error+Time Limit Exceeded,14532
G6,Compile Error+Time Limit Exceeded,786
G6,Compile Error+Time Limit Exceeded,2293
G6,Compile Error+Time Limit Exceeded,2762
G6,Compile Error+Time Limit Exceeded,1364
G6,Compile Error+Time Limit Exceeded,235
G6,Compile Error+Time Limit Exceeded,325
G6,Compile Error+Time Limit Exceeded,26
G6,Compile Error+Time Limit Exceeded,219
G6,Compile Error+Time Limit Exceeded,1165
G6,Compile Error+Time Limit Exceeded,921
G6,Compile Error+Time Limit Exceeded,232
G6,Compile Error+Time Limit Exceeded,332
G6,Compile Error+Time Limit Exceeded,1835
G6,Compile Error+Time Limit Exceeded,35276
G6,Compile Error+Time Limit Exceeded,287
G6,Compile Error+Time Limit Exceeded,268
G6,Compile Error+Time Limit Exceeded,198
G6,Compile Error+Time Limit Exceeded,248
G6,Compile Error+Time Limit Exceeded,2683
G6,Compile Error+Time Limit Exceeded,152
G6,Compile Error+Time Limit Exceeded,12687
G6,Compile Error+Time Limit Exceeded,3345
G6,Compile Error+Time Limit Exceeded,7395
G6,Compile Error+Time Limit Exceeded,331
G6,Compile Error+Time Limit Exceeded,291
G6,Compile Error+Time Limit Exceeded,1092
G6,Compile Error+Time Limit Exceeded,903
G6,Compile Error+Time Limit Exceeded,1260
G6,Compile Error+Time Limit Exceeded,133
G6,Compile Error+Time Limit Exceeded,11766
G6,Compile Error+Time Limit Exceeded,470
G6,Compile Error+Time Limit Exceeded,81
G6,Compile Error+Time Limit Exceeded,9099
G6,Compile Error+Time Limit Exceeded,7022
G6,Compile Error+Time Limit Exceeded,538
G6,Compile Error+Time Limit Exceeded,172
G6,Compile Error+Time Limit Exceeded,15088
G6,Compile Error+Time Limit Exceeded,2732
G6,Compile Error+Time Limit Exceeded,61
G6,Compile Error+Time Limit Exceeded,657
G6,Compile Error+Time Limit Exceeded,3749
G6,Compile Error+Time Limit Exceeded,6666
G6,Compile Error+Time Limit Exceeded,113
G6,Compile Error+Time Limit Exceeded,392
G6,Compile Error+Time Limit Exceeded,117
G6,Compile Error+Time Limit Exceeded,37840
G6,Compile Error+Time Limit Exceeded,9072
G6,Compile Error+Time Limit Exceeded,1083
G6,Compile Error+Time Limit Exceeded,7070
G6,Compile Error+Time Limit Exceeded,1107
G6,Compile Error+Time Limit Exceeded,29638
G6,Compile Error+Time Limit Exceeded,36474
G6,Compile Error+Time Limit Exceeded,6282
G6,Compile Error+Time Limit Exceeded,651
G6,Compile Error+Time Limit Exceeded,1172
G6,Compile Error+Time Limit Exceeded,616
G6,Compile Error+Time Limit Exceeded,4339
G6,Compile Error+Time Limit Exceeded,455
G6,Compile Error+Time Limit Exceeded,22271
G6,Compile Error+Time Limit Exceeded,389
G6,Compile Error+Time Limit Exceeded,741
G6,Compile Error+Time Limit Exceeded,1800
G6,Compile Error+Time Limit Exceeded,1434
G6,Compile Error+Time Limit Exceeded,5525
G6,Compile Error+Time Limit Exceeded,1142
G6,Compile Error+Time Limit Exceeded,31354
G6,Compile Error+Time Limit Exceeded,2002
G6,Compile Error+Time Limit Exceeded,2028
G6,Compile Error+Time Limit Exceeded,10046
G6,Compile Error+Time Limit Exceeded,2590
G6,Compile Error+Time Limit Exceeded,229
G6,Compile Error+Time Limit Exceeded,3102
G6,Compile Error+Time Limit Exceeded,494
G6,Compile Error+Time Limit Exceeded,6235
G6,Compile Error+Time Limit Exceeded,729
G6,Compile Error+Time Limit Exceeded,2627
G6,Compile Error+Time Limit Exceeded,7113
G6,Compile Error+Time Limit Exceeded,15083
G6,Compile Error+Time Limit Exceeded,845
G6,Compile Error+Time Limit Exceeded,716
G6,Compile Error+Time Limit Exceeded,10349
G6,Compile Error+Time Limit Exceeded,1018
G6,Compile Error+Time Limit Exceeded,1521
G6,Compile Error+Time Limit Exceeded,257
G6,Compile Error+Time Limit Exceeded,9179
G6,Compile Error+Time Limit Exceeded,46
G6,Compile Error+Time Limit Exceeded,439
G6,Compile Error+Time Limit Exceeded,5655
G6,Compile Error+Time Limit Exceeded,3184
G6,Compile Error+Time Limit Exceeded,1019
G6,Compile Error+Time Limit Exceeded,583
G6,Compile Error+Time Limit Exceeded,2173
G6,Compile Error+Time Limit Exceeded,5688
G6,Compile Error+Time Limit Exceeded,218
G6,Compile Error+Time Limit Exceeded,1728
G6,Compile Error+Time Limit Exceeded,621
G6,Compile Error+Time Limit Exceeded,1798
G6,Compile Error+Time Limit Exceeded,600
G6,Compile Error+Time Limit Exceeded,470
G6,Compile Error+Time Limit Exceeded,792
G6,Compile Error+Time Limit Exceeded,8204
G6,Compile Error+Time Limit Exceeded,476
G6,Compile Error+Time Limit Exceeded,370
G6,Compile Error+Time Limit Exceeded,384
G6,Compile Error+Time Limit Exceeded,996
G6,Compile Error+Time Limit Exceeded+Wrong Answer,13542
G6,Compile Error+Time Limit Exceeded+Wrong Answer,477
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2507
G6,Compile Error+Time Limit Exceeded+Wrong Answer,8816
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3736
G6,Compile Error+Time Limit Exceeded+Wrong Answer,10451
G6,Compile Error+Time Limit Exceeded+Wrong Answer,8551
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2371
G6,Compile Error+Time Limit Exceeded+Wrong Answer,377
G6,Compile Error+Time Limit Exceeded+Wrong Answer,18957
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1440
G6,Compile Error+Time Limit Exceeded+Wrong Answer,568
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1334
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5521
G6,Compile Error+Time Limit Exceeded+Wrong Answer,21145
G6,Compile Error+Time Limit Exceeded+Wrong Answer,21101
G6,Compile Error+Time Limit Exceeded+Wrong Answer,12679
G6,Compile Error+Time Limit Exceeded+Wrong Answer,939
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1490
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5565
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2347
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5725
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5737
G6,Compile Error+Time Limit Exceeded+Wrong Answer,400
G6,Compile Error+Time Limit Exceeded+Wrong Answer,4269
G6,Compile Error+Time Limit Exceeded+Wrong Answer,9066
G6,Compile Error+Time Limit Exceeded+Wrong Answer,7355
G6,Compile Error+Time Limit Exceeded+Wrong Answer,40110
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5179
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3529
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5037
G6,Compile Error+Time Limit Exceeded+Wrong Answer,522
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2436
G6,Compile Error+Time Limit Exceeded+Wrong Answer,6487
G6,Compile Error+Time Limit Exceeded+Wrong Answer,4360
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3131
G6,Compile Error+Time Limit Exceeded+Wrong Answer,4476
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2411
G6,Compile Error+Time Limit Exceeded+Wrong Answer,9410
G6,Compile Error+Time Limit Exceeded+Wrong Answer,10223
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5846
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5984
G6,Compile Error+Time Limit Exceeded+Wrong Answer,40442
G6,Compile Error+Time Limit Exceeded+Wrong Answer,4550
G6,Compile Error+Time Limit Exceeded+Wrong Answer,14978
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5661
G6,Compile Error+Time Limit Exceeded+Wrong Answer,729
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1174
G6,Compile Error+Time Limit Exceeded+Wrong Answer,26920
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3860
G6,Compile Error+Time Limit Exceeded+Wrong Answer,41543
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1327
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1394
G6,Compile Error+Time Limit Exceeded+Wrong Answer,13095
G6,Compile Error+Time Limit Exceeded+Wrong Answer,9076
G6,Compile Error+Time Limit Exceeded+Wrong Answer,497
G6,Compile Error+Time Limit Exceeded+Wrong Answer,12163
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2805
G6,Compile Error+Time Limit Exceeded+Wrong Answer,9809
G6,Compile Error+Time Limit Exceeded+Wrong Answer,536
G6,Compile Error+Time Limit Exceeded+Wrong Answer,871
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2346
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1173
G6,Compile Error+Time Limit Exceeded+Wrong Answer,763
G6,Compile Error+Time Limit Exceeded+Wrong Answer,26818
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3970
G6,Compile Error+Time Limit Exceeded+Wrong Answer,921
G6,Compile Error+Time Limit Exceeded+Wrong Answer,874
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1957
G6,Compile Error+Time Limit Exceeded+Wrong Answer,14132
G6,Compile Error+Time Limit Exceeded+Wrong Answer,14820
G6,Compile Error+Time Limit Exceeded+Wrong Answer,18501
G6,Compile Error+Time Limit Exceeded+Wrong Answer,320
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1273
G6,Compile Error+Time Limit Exceeded+Wrong Answer,14813
G6,Compile Error+Time Limit Exceeded+Wrong Answer,7827
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3529
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2584
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2612
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3003
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5744
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2316
G6,Compile Error+Time Limit Exceeded+Wrong Answer,11154
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2967
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2022
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2182
G6,Compile Error+Time Limit Exceeded+Wrong Answer,13842
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2203
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2763
G6,Compile Error+Time Limit Exceeded+Wrong Answer,9606
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3334
G6,Compile Error+Time Limit Exceeded+Wrong Answer,16535
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1497
G6,Compile Error+Time Limit Exceeded+Wrong Answer,3842
G6,Compile Error+Time Limit Exceeded+Wrong Answer,5904
G6,Compile Error+Time Limit Exceeded+Wrong Answer,9286
G6,Compile Error+Time Limit Exceeded+Wrong Answer,2019
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1549
G6,Compile Error+Time Limit Exceeded+Wrong Answer,4216
G6,Compile Error+Time Limit Exceeded+Wrong Answer,16773
G6,Compile Error+Time Limit Exceeded+Wrong Answer,1975
G6,Compile Error+Time Limit Exceeded+Wrong Answer,6193
G6,Compile Error+Time Limit Exceeded+Wrong Answer,11662
